# Reaction HUMAnN v4.0.0.alpha.1	SRR7947168_1
RXN-11245|unclassified	1.0471204188
RXN-11662	1.0471204188
RXN-11662|unclassified	1.0471204188
RXN-12490	1.0471204188
RXN-12490|unclassified	1.0471204188
RXN-12519	1.0471204188
RXN-12519|unclassified	1.0471204188
RXN-12570	1.0471204188
RXN-12570|unclassified	1.0471204188
RXN-12705	1.0471204188
RXN-12705|unclassified	1.0471204188
RXN-12750	1.0471204188
RXN-12750|unclassified	1.0471204188
RXN-14716	1.0471204188
RXN-14716|unclassified	1.0471204188
RXN-14777	1.0471204188
RXN-14777|unclassified	1.0471204188
RXN-14800	1.0471204188
RXN-14800|unclassified	1.0471204188
RXN-14804	1.0471204188
RXN-14804|unclassified	1.0471204188
RXN-16133	1.0471204188
RXN-16133|unclassified	1.0471204188
RXN-17777	1.0471204188
RXN-17777|unclassified	1.0471204188
RXN-17781	1.0471204188
RXN-17781|unclassified	1.0471204188
RXN-17786	1.0471204188
RXN-17786|unclassified	1.0471204188
RXN-17790	1.0471204188
RXN-17790|unclassified	1.0471204188
RXN-17794	1.0471204188
RXN-17794|unclassified	1.0471204188
RXN-17798	1.0471204188
RXN-17798|unclassified	1.0471204188
RXN-18751	1.0471204188
RXN-18751|unclassified	1.0471204188
RXN-18752	1.0471204188
RXN-18752|unclassified	1.0471204188
RXN-19803	1.0471204188
RXN-19803|unclassified	1.0471204188
RXN-20679	1.0471204188
RXN-20679|unclassified	1.0471204188
RXN-21224	1.0471204188
RXN-21224|unclassified	1.0471204188
RXN-21760	1.0471204188
RXN-21760|unclassified	1.0471204188
RXN-21767	1.0471204188
RXN-21767|unclassified	1.0471204188
RXN-21771	1.0471204188
RXN-21771|unclassified	1.0471204188
RXN-21783	1.0471204188
RXN-21783|unclassified	1.0471204188
RXN-21784	1.0471204188
RXN-21784|unclassified	1.0471204188
RXN-7836	1.0471204188
RXN-7836|unclassified	1.0471204188
RXN-7931	1.0471204188
RXN-7931|unclassified	1.0471204188
RXN0-2044	1.0471204188
RXN0-2044|unclassified	1.0471204188
RXN0-5391	1.0471204188
RXN0-5391|unclassified	1.0471204188
3.4.21.26-RXN	1.0467323214
3.4.21.26-RXN|unclassified	1.0467323214
1.7.2.3-RXN	1.0448747651
1.7.2.3-RXN|unclassified	1.0448747651
RXN-19618	1.0448747651
RXN-19618|unclassified	1.0448747651
RXN-19619	1.0448747651
RXN-19619|unclassified	1.0448747651
RXN-15092	1.0416666667
RXN-15092|unclassified	1.0416666667
RXN-15166	1.0416666667
RXN-15166|unclassified	1.0416666667
RXN-15167	1.0416666667
RXN-15167|unclassified	1.0416666667
RXN-12459	1.0351966874
RXN-12459|unclassified	1.0351966874
R165-RXN	1.0330578512
R165-RXN|unclassified	1.0330578512
RXN-17801	1.0172542745
RXN-17801|unclassified	1.0172542745
RXN-21817	1.0172542745
RXN-21817|unclassified	1.0172542745
RXN0-5268	1.0172542745
RXN0-5268|unclassified	1.0172542745
1.2.1.27-RXN	1.0121457490
1.2.1.27-RXN|unclassified	1.0121457490
RXN-11213	1.0121457490
RXN-11213|unclassified	1.0121457490
RXN-2902	1.0121457490
RXN-2902|unclassified	1.0121457490
RXN-9958	1.0121457490
RXN-9958|unclassified	1.0121457490
RXN-14402	1.0090817356
RXN-14402|unclassified	1.0090817356
RXN-7241	1.0048552397
RXN-7241|unclassified	1.0048552397
RXN0-4621	1.0032910031
RXN0-4621|unclassified	1.0032910031
GABATRANSAM-RXN	0.9993143594
GABATRANSAM-RXN|unclassified	0.9993143594
ISOCHORSYN-RXN	0.9990009990
ISOCHORSYN-RXN|unclassified	0.9990009990
MANNPDEHYDROG-RXN	0.9891196835
MANNPDEHYDROG-RXN|unclassified	0.9891196835
3.1.1.47-RXN	0.9852216749
3.1.1.47-RXN|unclassified	0.9852216749
MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN	0.9794411439
MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN|unclassified	0.9794411439
AIRCARBOXY-RXN	0.9775171065
AIRCARBOXY-RXN|unclassified	0.9775171065
1.2.1.58-RXN	0.9614272157
1.2.1.58-RXN|unclassified	0.9614272157
3.2.1.81-RXN	0.9307921847
3.2.1.81-RXN|unclassified	0.9307921847
RXN-12423	0.9307921847
RXN-12423|unclassified	0.9307921847
RXN-12424	0.9307921847
RXN-12424|unclassified	0.9307921847
RXN-20396	0.9199632015
RXN-20396|unclassified	0.9199632015
SERINE-C-PALMITOYLTRANSFERASE-RXN	0.9199632015
SERINE-C-PALMITOYLTRANSFERASE-RXN|unclassified	0.9199632015
RXN-13403	0.9115770283
RXN-13403|unclassified	0.9115770283
2.7.7.61-RXN	0.9004957893
2.7.7.61-RXN|unclassified	0.9004957893
HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN	0.8971280218
HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN|unclassified	0.8971280218
GSPAMID-RXN	0.8944543828
GSPAMID-RXN|unclassified	0.8944543828
RXN-13418	0.8928283305
RXN-13418|unclassified	0.8928283305
RXN-15341	0.8928283305
RXN-15341|unclassified	0.8928283305
RXN0-280	0.8928283305
RXN0-280|unclassified	0.8928283305
RXN0-6973	0.8928283305
RXN0-6973|unclassified	0.8928283305
RXN-7668	0.8554319932
RXN-7668|unclassified	0.8554319932
HOMOSERDEAM-RXN	0.8417508418
HOMOSERDEAM-RXN|unclassified	0.8417508418
RXN-15130	0.8417508418
RXN-15130|unclassified	0.8417508418
RXN0-882	0.8196721311
RXN0-882|unclassified	0.8196721311
RXN-21088	0.8157315659
RXN-21088|unclassified	0.8157315659
DIISOPROPYL-FLUOROPHOSPHATASE-RXN	0.8064516129
DIISOPROPYL-FLUOROPHOSPHATASE-RXN|unclassified	0.8064516129
DIHYDLIPACETRANS-RXN	0.8006405124
DIHYDLIPACETRANS-RXN|unclassified	0.8006405124
RXN0-1133	0.8006405124
RXN0-1133|unclassified	0.8006405124
2.4.1.119-RXN	0.7763975155
2.4.1.119-RXN|unclassified	0.7763975155
RXN-16761	0.7763975155
RXN-16761|unclassified	0.7763975155
RXN-11593	0.7751937984
RXN-11593|unclassified	0.7751937984
TANNASE-RXN	0.7535795026
TANNASE-RXN|unclassified	0.7535795026
TRANS-RXN-370	0.7513482873
TRANS-RXN-370|unclassified	0.7513482873
TREHALA-RXN	0.7510357815
TREHALA-RXN|unclassified	0.7510357815
2.7.11.18-RXN	0.7495602893
2.7.11.18-RXN|unclassified	0.7495602893
RXN-11902	0.7380073801
RXN-11902|unclassified	0.7380073801
RXN-17485	0.7380073801
RXN-17485|unclassified	0.7380073801
3.4.22.15-RXN	0.7317340802
3.4.22.15-RXN|unclassified	0.7317340802
RXN-16567	0.7304601899
RXN-16567|unclassified	0.7304601899
ACETYL-COA-HYDROLASE-RXN	0.7199424046
ACETYL-COA-HYDROLASE-RXN|unclassified	0.7199424046
CYTOCHROME-B5-REDUCTASE-RXN	0.7195606059
CYTOCHROME-B5-REDUCTASE-RXN|unclassified	0.7195606059
RXN-11195	0.7195606059
RXN-11195|unclassified	0.7195606059
ABC-34-RXN	0.6988120196
ABC-34-RXN|unclassified	0.6988120196
TRANS-RXN0-573	0.6988120196
TRANS-RXN0-573|unclassified	0.6988120196
RXN-11836	0.6932362038
RXN-11836|unclassified	0.6932362038
RXN-18592	0.6868131868
RXN-18592|unclassified	0.6868131868
RXN-18593	0.6868131868
RXN-18593|unclassified	0.6868131868
R265-RXN	0.6752628889
R265-RXN|unclassified	0.6752628889
1.14.21.6-RXN	0.6747039302
1.14.21.6-RXN|unclassified	0.6747039302
RXN-11887	0.6747039302
RXN-11887|unclassified	0.6747039302
RXN-13883	0.6747039302
RXN-13883|unclassified	0.6747039302
RXN-13892	0.6747039302
RXN-13892|unclassified	0.6747039302
RXN-16378	0.6747039302
RXN-16378|unclassified	0.6747039302
RXN-4209	0.6747039302
RXN-4209|unclassified	0.6747039302
RXN3O-218	0.6747039302
RXN3O-218|unclassified	0.6747039302
RXN-1303	0.6702412869
RXN-1303|unclassified	0.6702412869
RXN-9479	0.6596306069
RXN-9479|unclassified	0.6596306069
R229-RXN	0.6540222368
R229-RXN|unclassified	0.6540222368
3.4.21.110-RXN	0.6476683938
3.4.21.110-RXN|unclassified	0.6476683938
3.4.11.10-RXN	0.6414368185
3.4.11.10-RXN|unclassified	0.6414368185
RXN-13946	0.6084440226
RXN-13946|unclassified	0.6084440226
2-ENOATE-REDUCTASE-RXN	0.6049606776
2-ENOATE-REDUCTASE-RXN|unclassified	0.6049606776
GLUTATHIONE-REDUCT-NADPH-RXN	0.4950360279
GLUTATHIONE-REDUCT-NADPH-RXN|unclassified	0.4950360279
GKI-RXN	0.4690431520
GKI-RXN|unclassified	0.4690431520
2.6.1.22-RXN	0.3677352354
2.6.1.22-RXN|unclassified	0.3677352354
VAGL-RXN	0.3618608706
VAGL-RXN|unclassified	0.3618608706
